Client ID,Age,Gender,Annual Income,Investment Amount,Investment Preference,Transaction Frequency,Risk Tolerance,Engagement Score
2842,44,Female,105147,380360,Bonds,16,High,9
2843,69,Female,106064,9616,Bonds,1,Medium,13
2844,29,Male,96535,200980,Stocks,17,Low,3
2845,40,Male,33760,169835,Mutual Funds,10,Low,67
2846,55,Male,197956,300268,Bonds,5,High,7
2847,31,Female,132715,488513,Bonds,8,High,67
2848,46,Female,155491,465445,Mutual Funds,13,Low,75
2849,59,Female,187094,138662,Bonds,5,Low,46
2850,21,Male,160992,166942,Real Estate,4,Low,58
2851,32,Male,92399,14534,Bonds,8,Medium,28
2852,51,Female,197523,275065,Mutual Funds,7,Medium,31
2853,50,Male,92278,399907,Stocks,5,High,52
2854,35,Male,143286,309186,Stocks,10,Medium,9
2855,51,Male,190711,56209,Real Estate,17,Low,91
2856,51,Male,195693,204512,Bonds,6,High,76
2857,53,Female,174151,245763,Bonds,10,Medium,8
2858,30,Male,167967,320747,Mutual Funds,16,High,86
2859,29,Female,123515,49377,Mutual Funds,10,Medium,18
2860,34,Female,82142,44705,Real Estate,4,High,94
2861,36,Male,157157,101492,Real Estate,2,Low,49
2862,59,Female,173624,154836,Bonds,1,Low,11
2863,37,Female,122930,471960,Bonds,3,Low,2
2864,28,Male,127812,282927,Real Estate,13,Medium,29
2865,44,Female,194702,275659,Stocks,12,High,55
2866,59,Female,100063,138142,Stocks,1,High,53
2867,33,Female,160990,349994,Stocks,10,High,26
2868,44,Female,42247,247122,Stocks,6,Medium,51
2869,69,Female,47603,149843,Real Estate,9,Low,78
2870,41,Female,132099,363920,Mutual Funds,1,Low,92
2871,49,Female,30527,69206,Stocks,12,High,99
2872,39,Female,35849,247220,Real Estate,5,High,6
2873,40,Male,80314,350508,Stocks,1,Medium,12
2874,63,Male,47230,115532,Bonds,2,High,34
2875,51,Male,122229,226586,Stocks,14,High,70
2876,65,Female,102495,123090,Real Estate,2,Medium,64
2877,68,Female,131390,25936,Bonds,5,High,37
2878,40,Female,121937,358762,Bonds,10,Low,37
2879,54,Male,143723,416121,Stocks,6,Medium,8
2880,51,Male,33323,401314,Stocks,5,Low,37
2881,49,Male,161517,32020,Bonds,2,High,97
2882,58,Female,112945,455488,Mutual Funds,9,High,46
2883,68,Male,171035,127043,Real Estate,10,Medium,31
2884,31,Male,150801,449555,Real Estate,8,Medium,98
2885,60,Female,176509,482704,Real Estate,6,Medium,11
2886,66,Male,177927,278129,Real Estate,5,Medium,36
2887,37,Female,111947,144355,Real Estate,18,High,68
2888,40,Male,171919,134100,Bonds,18,High,17
2889,32,Female,164308,124635,Real Estate,2,Low,16
2890,40,Female,91897,313467,Mutual Funds,12,Low,30
2891,27,Female,148636,42708,Mutual Funds,8,Medium,39
2892,65,Female,43487,337442,Stocks,4,High,44
2893,59,Female,107384,367201,Stocks,4,Medium,69
2894,65,Male,43155,10054,Stocks,9,Medium,37
2895,26,Female,41255,214884,Stocks,9,Medium,26
2896,42,Female,150860,386724,Bonds,12,Medium,92
2897,63,Female,163051,76317,Mutual Funds,14,Medium,83
2898,51,Female,155596,330448,Bonds,3,High,21
2899,30,Male,182377,283615,Mutual Funds,6,Low,92
2900,41,Female,104543,219633,Bonds,15,Medium,19
2901,41,Male,65094,106266,Mutual Funds,19,High,11
2902,62,Female,196170,207021,Stocks,4,Medium,19
2903,44,Female,194842,392166,Mutual Funds,1,High,69
2904,41,Male,39734,209028,Stocks,9,Low,2
2905,47,Male,69605,175750,Mutual Funds,16,Low,25
2906,48,Male,107932,190397,Bonds,9,High,90
2907,32,Female,154109,293671,Real Estate,12,Medium,30
2908,37,Male,57881,310394,Mutual Funds,14,Low,17
2909,21,Female,192249,124917,Bonds,15,Medium,85
2910,48,Male,70122,279173,Real Estate,16,Medium,84
2911,40,Male,65297,46583,Bonds,8,High,18
2912,34,Female,141513,369205,Real Estate,10,Medium,80
2913,46,Male,66680,370244,Stocks,14,High,92
2914,69,Male,113452,499812,Mutual Funds,17,High,76
2915,50,Female,81044,467584,Bonds,3,High,40
2916,34,Female,195261,73147,Mutual Funds,4,Low,6
2917,42,Female,174582,144425,Stocks,16,Medium,88
2918,43,Male,120502,457552,Stocks,14,High,43
2919,63,Male,52152,48042,Mutual Funds,14,High,70
2920,32,Male,114738,360269,Bonds,16,Medium,17
2921,41,Male,187517,177068,Bonds,8,Low,42
2922,62,Male,162267,227029,Bonds,18,High,19
2923,56,Female,134533,81604,Mutual Funds,7,High,55
2924,52,Male,55433,60918,Bonds,3,High,92
2925,22,Female,166377,389369,Bonds,6,High,29
2926,38,Male,78648,256056,Real Estate,16,Medium,54
2927,42,Female,72113,73882,Bonds,4,High,71
2928,48,Male,133504,41822,Stocks,19,Low,83
2929,49,Male,160431,315904,Bonds,2,Medium,8
2930,58,Female,63062,9200,Mutual Funds,4,Low,8
2931,63,Male,101633,52259,Mutual Funds,2,Medium,69
2932,66,Female,71604,13527,Bonds,7,Medium,43
2933,44,Male,167750,277679,Mutual Funds,15,Medium,98
2934,56,Male,62121,416160,Mutual Funds,17,Low,50
2935,66,Female,155015,438506,Bonds,14,Low,85
2936,27,Male,116940,116477,Real Estate,11,High,4
2937,61,Female,46494,205772,Real Estate,17,Low,36
2938,35,Male,170750,493774,Real Estate,5,High,5
2939,27,Male,198704,279582,Real Estate,14,Medium,87
2940,20,Male,76235,331488,Stocks,17,High,19
2941,63,Male,162720,224712,Bonds,2,Low,42
2942,24,Male,111213,456221,Mutual Funds,7,Medium,15
2943,22,Male,46489,125127,Mutual Funds,4,Medium,58
2944,20,Male,107281,75388,Bonds,8,High,14
2945,23,Female,166890,257355,Mutual Funds,1,High,48
2946,59,Male,138190,339393,Stocks,10,Low,72
2947,54,Male,154613,328227,Real Estate,1,Medium,73
2948,51,Male,194221,204791,Bonds,1,High,75
2949,61,Female,188384,298498,Mutual Funds,4,Medium,82
2950,53,Female,198196,129365,Stocks,17,Low,63
2951,62,Male,134222,471784,Mutual Funds,5,Medium,55
2952,44,Male,31316,215883,Stocks,14,High,32
2953,29,Male,90046,154865,Mutual Funds,6,Low,36
2954,40,Female,108643,435282,Real Estate,7,Low,85
2955,65,Male,127504,220526,Bonds,8,Medium,91
2956,58,Female,145594,76135,Real Estate,18,High,85
2957,46,Male,94042,430987,Real Estate,4,Medium,75
2958,46,Female,158295,149512,Mutual Funds,3,Medium,57
2959,21,Female,184174,278433,Real Estate,4,Medium,44
2960,60,Male,144430,376488,Bonds,16,High,34
2961,67,Male,155782,116568,Stocks,13,Medium,51
2962,32,Male,193029,316322,Stocks,11,Medium,69
2963,28,Male,173944,206769,Mutual Funds,11,Low,92
2964,55,Male,80094,71500,Bonds,5,Low,10
2965,41,Male,77719,479694,Bonds,1,Low,12
2966,61,Male,151103,384928,Stocks,14,High,41
2967,45,Female,158826,316367,Stocks,19,Medium,3
2968,31,Male,180765,436585,Real Estate,5,Medium,65
2969,36,Male,80478,150256,Mutual Funds,6,Low,40
2970,33,Female,73677,73483,Stocks,19,Medium,65
2971,33,Male,171832,244883,Stocks,12,High,77
2972,53,Male,41584,469990,Bonds,14,Medium,79
2973,39,Male,32106,386322,Bonds,17,Low,71
2974,30,Male,174741,149228,Bonds,7,High,30
2975,35,Female,55223,400627,Stocks,1,Medium,88
2976,50,Female,65706,282818,Mutual Funds,17,Medium,72
2977,25,Male,188554,406524,Real Estate,6,Medium,67
2978,38,Male,90369,113707,Mutual Funds,4,High,79
2979,56,Female,195215,73460,Stocks,14,Medium,43
2980,23,Male,185312,499357,Real Estate,8,Low,53
2981,66,Female,40015,5576,Mutual Funds,18,Low,78
2982,23,Female,112164,150713,Stocks,13,Low,91
2983,39,Female,81500,472715,Mutual Funds,8,Low,30
2984,29,Male,93925,225899,Stocks,16,High,41
2985,43,Male,120979,365408,Bonds,5,Low,44
2986,54,Male,126355,318051,Mutual Funds,3,Low,37
2987,45,Female,84909,439355,Bonds,13,Low,6
2988,56,Male,41565,89325,Bonds,15,High,83
2989,57,Male,57597,306795,Real Estate,4,High,37
2990,40,Female,95623,193387,Real Estate,3,Medium,1
2991,59,Male,170504,98435,Mutual Funds,2,Low,89
2992,58,Male,104300,413874,Stocks,4,Medium,10
2993,40,Male,121837,43907,Real Estate,6,High,26
2994,29,Female,79314,215792,Real Estate,4,Medium,87
2995,57,Male,71965,68917,Bonds,17,High,17
2996,65,Female,127449,429963,Bonds,7,Medium,64
2997,23,Female,97957,263700,Stocks,18,Low,94
2998,64,Female,58317,476717,Real Estate,10,High,27
2999,39,Male,149191,212101,Real Estate,17,High,75
3000,36,Male,96753,450356,Stocks,4,High,68
3001,26,Male,65242,59936,Real Estate,19,Low,18
3002,23,Female,162001,31178,Mutual Funds,7,Low,83
3003,48,Female,136262,397758,Mutual Funds,13,High,50
3004,33,Male,129806,104423,Stocks,3,High,90
3005,22,Female,128724,203822,Bonds,8,Low,65
3006,43,Male,43580,13000,Stocks,11,Low,20
3007,56,Male,134134,406281,Mutual Funds,16,Low,62
3008,35,Male,125967,460620,Real Estate,19,Low,75
3009,23,Male,50742,113407,Real Estate,9,Low,59
3010,43,Male,47833,137157,Bonds,10,Low,25
3011,53,Male,126421,54325,Bonds,6,Medium,83
3012,49,Male,101347,379012,Mutual Funds,3,Low,96
3013,37,Female,104155,467284,Bonds,8,Low,65
3014,38,Male,119791,460279,Stocks,6,High,65
3015,50,Female,174599,153694,Mutual Funds,8,High,67
3016,38,Female,144527,131190,Real Estate,14,Medium,58
3017,68,Male,71057,331046,Real Estate,8,Low,40
3018,65,Female,74261,271978,Real Estate,11,High,96
3019,38,Female,161114,352877,Bonds,10,High,47
3020,41,Female,52769,17008,Mutual Funds,10,Medium,43
3021,43,Male,52449,345642,Bonds,11,Low,8
3022,64,Male,199725,52229,Stocks,1,High,94
3023,31,Male,189931,257844,Mutual Funds,15,Low,62
3024,49,Male,169648,117892,Bonds,5,Medium,34
3025,57,Male,66345,144084,Real Estate,14,Medium,8
3026,50,Female,147926,318269,Real Estate,8,Low,25
3027,55,Female,154576,90702,Stocks,17,Medium,26
3028,38,Male,99428,351308,Stocks,4,High,91
3029,67,Female,34321,145921,Stocks,4,Medium,54
3030,64,Female,35776,177444,Real Estate,18,Medium,83
3031,55,Female,46119,18767,Bonds,19,Low,87
3032,49,Female,191641,478863,Real Estate,3,High,41
3033,68,Male,160078,438205,Real Estate,9,Low,80
3034,52,Male,199668,438798,Real Estate,7,Low,72
3035,37,Male,82967,442586,Bonds,2,Low,63
3036,68,Female,194135,50052,Real Estate,9,Medium,94
3037,47,Female,183412,252142,Stocks,6,Medium,72
3038,66,Male,105723,249886,Stocks,6,Low,75
3039,30,Male,142620,104427,Stocks,16,Medium,7
3040,64,Female,167740,181361,Stocks,2,Medium,85
3041,52,Male,110880,135591,Real Estate,16,Low,98
3042,36,Male,38195,419781,Real Estate,3,High,85
3043,25,Female,132658,189236,Real Estate,16,High,69
3044,23,Female,87995,367691,Stocks,12,Medium,50
3045,39,Male,160112,73125,Bonds,3,High,43
3046,67,Female,68250,317425,Mutual Funds,11,High,17
3047,66,Male,177148,456204,Mutual Funds,11,Medium,21
3048,46,Female,45376,246090,Mutual Funds,16,High,6
3049,34,Female,94723,342429,Bonds,5,Medium,71
3050,25,Male,73442,486435,Real Estate,8,Low,75
3051,66,Female,35392,206109,Mutual Funds,11,High,82
3052,33,Male,188178,28423,Mutual Funds,11,Low,38
3053,30,Female,54809,89693,Real Estate,18,Low,63
3054,58,Male,145095,220777,Mutual Funds,19,Medium,12
3055,28,Female,161765,356004,Real Estate,10,High,22
3056,45,Female,129473,6706,Mutual Funds,4,High,3
3057,35,Male,124769,318897,Real Estate,10,High,19
3058,24,Female,104710,360899,Stocks,14,High,43
3059,29,Male,41352,308478,Bonds,6,Medium,87
3060,69,Female,166064,72148,Mutual Funds,5,Low,98
3061,22,Female,83076,218446,Real Estate,15,High,67
3062,32,Male,53354,107601,Stocks,5,High,87
3063,62,Female,164384,232035,Real Estate,6,Medium,5
3064,68,Female,75833,317771,Mutual Funds,19,High,29
3065,49,Male,34318,20546,Mutual Funds,17,High,98
3066,64,Female,142363,184807,Mutual Funds,14,Low,5
3067,25,Male,129992,341725,Mutual Funds,11,High,93
3068,36,Male,96003,161371,Mutual Funds,14,High,45
3069,64,Male,188264,465143,Stocks,5,Low,54
3070,38,Female,137841,48347,Real Estate,13,High,24
3071,61,Female,130726,46221,Real Estate,12,Low,21
3072,54,Male,119199,176848,Mutual Funds,19,Medium,32
3073,65,Female,149195,365347,Real Estate,10,Low,5
3074,45,Male,198561,20948,Stocks,13,Low,62
3075,24,Female,137507,30118,Mutual Funds,15,High,18
3076,48,Male,138173,259502,Bonds,13,High,35
3077,56,Male,58273,370873,Stocks,4,High,80
3078,39,Female,59473,477909,Mutual Funds,9,High,99
3079,68,Male,91410,131677,Real Estate,19,Low,88
3080,40,Male,158536,22021,Stocks,7,Medium,5
3081,29,Female,174751,472108,Mutual Funds,15,High,9
3082,24,Male,122981,499325,Real Estate,17,Low,4
3083,55,Male,75310,456180,Real Estate,14,Medium,33
3084,25,Female,113406,53215,Mutual Funds,14,Medium,91
3085,45,Male,142765,268367,Stocks,9,Medium,22
3086,23,Male,55992,172182,Mutual Funds,16,Low,59
3087,58,Male,59433,95162,Mutual Funds,2,High,11
3088,58,Male,55933,101453,Mutual Funds,14,Low,69
3089,69,Male,190308,288670,Mutual Funds,4,High,10
3090,54,Male,170842,210464,Mutual Funds,3,Medium,3
3091,20,Male,99285,43829,Real Estate,3,Medium,15
3092,43,Male,140121,477284,Mutual Funds,11,Low,37
3093,55,Female,152747,56862,Stocks,5,Medium,40
3094,25,Male,196343,484497,Bonds,16,Low,17
3095,60,Male,141682,132048,Mutual Funds,19,High,20
3096,65,Female,53439,418552,Stocks,9,Medium,4
3097,63,Male,125826,35796,Bonds,11,High,98
3098,50,Male,172173,425383,Stocks,12,Medium,34
3099,39,Male,122776,464632,Real Estate,8,High,95
3100,43,Male,149070,21818,Real Estate,14,Medium,34
3101,44,Male,122345,437108,Bonds,17,High,67
3102,55,Male,142923,291632,Bonds,15,Medium,28
3103,40,Female,113459,174024,Bonds,15,Low,93
3104,49,Female,184641,351048,Real Estate,12,High,79
3105,43,Female,149598,492780,Real Estate,9,High,36
3106,63,Female,181965,411439,Stocks,12,Low,35
3107,61,Female,117971,459673,Real Estate,19,Low,41
3108,49,Male,153299,101931,Bonds,12,Low,59
3109,41,Male,193471,166333,Mutual Funds,11,Medium,74
3110,47,Male,55236,458182,Mutual Funds,6,Low,17
3111,26,Male,144679,80520,Bonds,8,Medium,30
3112,54,Male,110570,73334,Real Estate,11,Medium,54
3113,47,Female,126621,405819,Bonds,3,Low,52
3114,33,Female,39442,378731,Real Estate,16,Low,72
3115,29,Male,86437,82240,Mutual Funds,6,Medium,23
3116,35,Male,108179,247696,Stocks,9,High,19
3117,35,Male,196141,39261,Real Estate,9,High,37
3118,50,Female,199632,122367,Stocks,6,Low,59
3119,61,Female,155608,282851,Mutual Funds,5,High,36
3120,44,Male,94557,285153,Stocks,1,Medium,68
3121,32,Female,102752,195835,Stocks,3,High,26
3122,25,Male,78534,319313,Bonds,3,Medium,27
3123,63,Female,134303,23231,Stocks,12,Low,77
3124,28,Female,189002,8246,Mutual Funds,4,Low,62
3125,64,Male,153295,194954,Real Estate,16,High,62
3126,55,Female,145287,296969,Stocks,11,Low,52
3127,62,Female,37288,414141,Real Estate,8,Low,44
3128,39,Male,139570,6316,Bonds,9,Medium,98
3129,37,Female,125547,457279,Mutual Funds,14,Medium,33
3130,62,Male,111122,88870,Mutual Funds,15,Medium,90
3131,40,Female,62400,101608,Real Estate,19,Medium,84
3132,23,Male,152609,119911,Mutual Funds,9,Low,63
3133,69,Male,162639,400242,Bonds,17,Medium,72
3134,52,Female,77878,203155,Real Estate,9,Medium,80
3135,46,Female,78850,282433,Mutual Funds,3,Medium,69
3136,26,Male,162166,369226,Bonds,16,High,34
3137,25,Female,172207,53886,Bonds,13,Medium,27
3138,34,Female,109044,70020,Stocks,17,Low,36
3139,37,Female,75113,306423,Mutual Funds,4,Low,4
3140,51,Male,88791,485921,Real Estate,9,Medium,53
3141,30,Male,39684,373205,Stocks,9,High,71
3142,39,Male,122783,90643,Real Estate,18,High,37
3143,43,Female,101727,366971,Stocks,14,High,88
3144,34,Female,113378,395233,Bonds,3,High,79
3145,67,Male,88552,425495,Stocks,4,Medium,50
3146,26,Male,169118,416572,Stocks,1,Medium,70
3147,40,Female,34934,198607,Stocks,18,Low,26
3148,61,Female,31354,70200,Mutual Funds,4,Low,90
3149,45,Female,134777,428259,Stocks,10,High,25
3150,63,Female,125352,247950,Bonds,4,High,33
3151,33,Male,83046,362646,Real Estate,17,Low,67
3152,56,Female,141098,148867,Mutual Funds,8,Low,73
3153,40,Female,95064,87536,Bonds,19,High,37
3154,37,Male,87184,222507,Mutual Funds,9,Low,38
3155,24,Male,164035,223183,Real Estate,16,High,94
3156,22,Female,57424,197585,Real Estate,15,Medium,27
3157,42,Male,164114,420374,Real Estate,16,High,13
3158,45,Female,37139,184702,Mutual Funds,12,Medium,23
3159,56,Female,41226,24005,Mutual Funds,18,Medium,67
3160,43,Male,135234,115737,Real Estate,7,Medium,87
3161,68,Male,113652,351157,Real Estate,16,Low,99
3162,38,Female,199180,260716,Bonds,19,Low,88
3163,44,Male,100647,221168,Real Estate,6,High,55
3164,40,Female,98617,227316,Stocks,6,Medium,37
3165,31,Female,190887,176324,Mutual Funds,6,High,12
3166,60,Female,168874,50176,Bonds,15,Medium,54
3167,52,Male,178537,483706,Mutual Funds,2,Medium,20
3168,69,Female,169066,120754,Real Estate,9,High,18
3169,23,Female,33531,232243,Stocks,8,High,7
3170,61,Female,170415,482282,Real Estate,7,High,90
3171,26,Male,167301,136777,Mutual Funds,16,High,76
3172,41,Female,124311,318654,Bonds,15,Low,98
3173,52,Female,112124,313437,Mutual Funds,9,Medium,96
3174,36,Female,74069,385366,Bonds,15,Medium,94
3175,43,Male,170596,490798,Stocks,2,Low,2
3176,53,Female,151907,394091,Real Estate,14,Medium,54
3177,47,Female,118074,311564,Real Estate,11,Low,8
3178,62,Male,138345,418368,Stocks,3,Medium,33
3179,60,Male,169175,102391,Mutual Funds,2,Low,46
3180,58,Female,84203,64278,Stocks,18,Low,42
3181,41,Female,176162,453346,Real Estate,14,Medium,94
3182,68,Female,45915,466071,Bonds,5,Medium,63
3183,36,Male,71477,65216,Real Estate,12,Medium,92
3184,53,Male,146740,78699,Mutual Funds,14,High,77
3185,25,Female,152217,485357,Bonds,6,Medium,88
3186,65,Male,176101,267353,Mutual Funds,8,Medium,33
3187,25,Female,119067,403050,Real Estate,7,Medium,69
3188,53,Female,83520,429728,Real Estate,7,High,70
3189,20,Male,100053,67485,Bonds,12,Medium,4
3190,29,Female,81464,450175,Mutual Funds,7,Low,58
3191,40,Male,183033,476198,Bonds,12,Low,98
3192,24,Male,187907,336642,Bonds,16,High,29
3193,21,Female,188797,411244,Mutual Funds,7,High,21
3194,41,Male,55357,260905,Bonds,8,High,26
3195,67,Female,162316,318686,Stocks,1,High,96
3196,21,Male,97952,157975,Bonds,13,High,86
3197,29,Female,78061,409933,Real Estate,19,Medium,41
3198,53,Female,36490,35545,Mutual Funds,1,Low,78
3199,35,Female,107219,250605,Real Estate,18,Low,34
3200,67,Male,156305,302356,Stocks,7,Medium,44
3201,58,Female,35839,376223,Stocks,17,High,1
3202,41,Male,54992,308244,Bonds,15,Medium,32
3203,31,Male,143154,266056,Real Estate,19,High,32
3204,43,Male,86249,132215,Bonds,4,Low,51
3205,66,Male,133313,455851,Bonds,17,Low,24
3206,59,Male,80734,57016,Real Estate,7,High,44
3207,57,Female,155626,254937,Stocks,16,Medium,85
3208,29,Male,54260,433591,Stocks,17,High,76
3209,54,Female,91852,156392,Stocks,15,High,84
3210,68,Female,58380,24301,Mutual Funds,9,Low,37
3211,51,Male,101257,187442,Mutual Funds,13,High,84
3212,26,Female,34930,350861,Bonds,7,Medium,66
3213,40,Female,165425,276312,Mutual Funds,19,High,14
3214,39,Male,168904,259531,Mutual Funds,11,Low,17
3215,45,Female,84017,73109,Real Estate,8,Medium,88
3216,23,Male,186597,286117,Bonds,17,Medium,94
3217,65,Male,110630,265205,Bonds,4,Low,15
3218,41,Male,61280,434267,Real Estate,4,Low,61
3219,34,Female,154130,178831,Stocks,18,High,49
3220,59,Female,172312,222409,Real Estate,17,Low,98
3221,40,Female,36544,492396,Stocks,3,Low,8
3222,34,Female,178404,360203,Bonds,9,Low,3
3223,41,Male,187908,104017,Bonds,6,Low,75
3224,47,Male,44388,482559,Mutual Funds,2,Medium,27
3225,33,Female,31694,257980,Mutual Funds,12,Medium,9
3226,46,Male,157727,465642,Real Estate,15,Medium,15
3227,60,Female,118202,156023,Mutual Funds,9,Low,32
3228,59,Male,143057,469127,Bonds,2,High,11
3229,47,Male,79294,167377,Bonds,12,High,3
3230,45,Male,68769,348259,Stocks,16,High,26
3231,68,Male,143289,80406,Mutual Funds,7,High,7
3232,21,Male,132885,220139,Stocks,1,Medium,92
3233,44,Female,67855,265224,Bonds,7,High,55
3234,22,Female,162532,276253,Mutual Funds,3,Medium,39
3235,27,Male,77646,31842,Stocks,5,High,4
3236,63,Female,170907,408932,Bonds,3,High,30
3237,52,Male,143947,219798,Stocks,15,Medium,38
3238,61,Male,40910,446801,Mutual Funds,6,Medium,51
3239,54,Male,112757,265117,Stocks,15,High,78
3240,25,Male,38463,102969,Stocks,3,Low,36
3241,58,Female,174408,374199,Bonds,1,High,95
3242,42,Male,56534,488956,Mutual Funds,2,High,83
3243,44,Female,163441,51408,Real Estate,4,High,60
3244,69,Male,186453,113407,Real Estate,14,Medium,51
3245,62,Male,142296,41530,Stocks,14,High,76
3246,38,Female,115094,115047,Bonds,10,Low,49
3247,24,Male,117905,490136,Mutual Funds,11,High,15
3248,30,Male,55407,463601,Bonds,4,Low,73
3249,31,Female,92552,326874,Mutual Funds,15,Low,91
3250,29,Female,197011,80623,Bonds,4,Low,84
3251,27,Female,122303,82658,Real Estate,16,High,28
3252,43,Male,187242,298042,Real Estate,2,Medium,25
3253,47,Male,101908,331052,Real Estate,13,Medium,80
3254,60,Female,154506,348521,Bonds,8,High,82
3255,55,Female,52369,358262,Bonds,13,High,36
3256,56,Male,35900,324536,Stocks,8,Low,4
3257,40,Male,70733,342722,Real Estate,4,High,21
3258,27,Female,117236,31505,Stocks,5,Medium,91
3259,28,Female,161661,93830,Bonds,6,High,65
3260,66,Female,90044,142245,Mutual Funds,19,High,69
3261,34,Female,115553,89052,Real Estate,10,High,10
3262,67,Male,118435,274076,Real Estate,3,Low,50
3263,65,Male,79008,350589,Real Estate,13,High,85
3264,59,Male,96794,166313,Real Estate,9,High,10
3265,37,Male,109134,152784,Real Estate,17,High,90
3266,61,Female,163938,466409,Bonds,10,Medium,16
3267,39,Male,82890,34105,Real Estate,12,Low,38
3268,25,Female,145259,112083,Real Estate,13,Low,67
3269,31,Male,59404,35382,Stocks,10,Medium,20
3270,21,Male,95223,355036,Mutual Funds,19,Low,69
3271,26,Male,30637,190592,Real Estate,19,Medium,70
